################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Evaluation Voting -1/0/1/2.
# Format: CSV with header
#
# Participants were asked to give a score to each candidate, on the scale (-1,0,1,2).
# If the score is empty, it means that the voter did not evaluate the candidate (means
# the least score).
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 17267,-1,-1,-1,-1,-1,1,0,-1,1,1,1,incertitude
Voter 23311,0,0,0,-1,-1,1,0,-1,2,2,1,Emmanuel Macron
Voter 32342,1,-1,1,-1,-1,2,0,-1,0,1,1,Emmanuel Macron
Voter 2770,1,-1,-1,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 12088,,-1,0,1,-1,0,-1,-1,-1,1,0,Nicolas Dupont-Aignan
Voter 10640,-1,-1,-1,-1,0,0,0,-1,0,-1,0,incertitude
Voter 36405,0,,,,,1,,,,2,0,Jean-Luc Mélenchon
Voter 10958,-1,-1,0,2,-1,-1,0,2,1,1,-1,incertitude
Voter 26625,0,-1,0,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 13751,1,-1,0,-1,-1,0,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 15776,-1,-1,-1,-1,-1,2,-1,-1,0,2,0,Benoît Hamon
Voter 18215,0,0,0,-1,-1,2,-1,-1,1,2,1,Jean-Luc Mélenchon
Voter 5102,0,0,0,1,-1,1,0,-1,-1,1,0,Jean-Luc Mélenchon
Voter 7698,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,incertitude
Voter 25897,,,,,1,,,,2,,,Emmanuel Macron
Voter 15123,,-1,-1,-1,-1,1,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 15863,1,0,-1,0,-1,1,0,-1,2,1,1,Emmanuel Macron
Voter 17874,0,,,,,1,,,,2,1,Jean-Luc Mélenchon
Voter 5358,-1,-1,-1,-1,-1,1,-1,-1,0,2,-1,incertitude
Voter 375,-1,-1,0,-1,-1,0,0,-1,2,-1,-1,Emmanuel Macron
Voter 283,0,-1,-1,-1,-1,1,-1,-1,-1,2,2,abstention
Voter 9525,1,-1,-1,-1,-1,2,-1,-1,2,2,1,Benoît Hamon
Voter 19718,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,blanc
Voter 18178,0,-1,-1,-1,-1,0,0,-1,2,1,0,Emmanuel Macron
Voter 32612,-1,-1,-1,-1,-1,2,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 11618,0,-1,-1,-1,-1,1,0,-1,0,1,0,incertitude
Voter 20355,1,-1,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 6892,0,0,-1,0,2,0,0,1,1,1,0,François Fillon
Voter 28078,0,1,2,0,-1,0,2,1,-1,0,1,non inscrit
Voter 8025,0,0,1,-1,-1,2,0,-1,2,2,0,Jean-Luc Mélenchon
Voter 17190,1,-1,-1,0,-1,1,1,-1,2,1,1,Emmanuel Macron
Voter 9142,0,-1,-1,-1,-1,1,-1,-1,1,1,0,incertitude
Voter 12777,,2,,,,,,,,1,,François Asselineau
Voter 328,-1,0,0,-1,-1,2,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 20144,1,-1,-1,-1,-1,1,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 14293,-1,0,0,0,2,0,0,-1,1,0,-1,François Fillon
Voter 8129,0,-1,0,0,-1,2,1,-1,1,2,1,Benoît Hamon
Voter 8643,0,0,0,0,-1,1,0,-1,1,1,1,incertitude
Voter 14463,-1,0,0,1,2,-1,-1,1,0,0,-1,François Fillon
Voter 20915,0,-1,-1,-1,-1,0,-1,-1,-1,2,2,abstention
Voter 10801,0,-1,0,0,0,1,0,-1,2,1,0,Emmanuel Macron
Voter 18149,-1,-1,-1,0,2,0,-1,0,-1,-1,-1,François Fillon
Voter 30530,0,,,,,1,,,-1,2,1,Jean-Luc Mélenchon
Voter 21253,0,-1,0,-1,-1,2,-1,-1,-1,1,1,Benoît Hamon
Voter 37055,1,1,0,0,-1,-1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 18444,-1,,-1,-1,-1,1,-1,-1,1,1,0,incertitude
Voter 13059,1,0,0,0,0,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 8260,,,,,-1,1,,,,2,,Jean-Luc Mélenchon
Voter 20859,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,Emmanuel Macron
Voter 21631,0,-1,0,-1,-1,0,0,-1,-1,2,1,blanc
Voter 21164,1,0,,,,2,,,2,0,,Emmanuel Macron
Voter 7659,-1,0,0,0,2,-1,-1,-1,0,-1,-1,François Fillon
Voter 35986,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 22122,0,-1,1,-1,-1,2,0,-1,1,1,1,Benoît Hamon
Voter 5297,0,-1,-1,-1,-1,2,0,-1,1,0,2,Benoît Hamon
Voter 24368,0,0,0,1,-1,2,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 5087,2,-1,0,-1,-1,1,0,-1,-1,1,2,abstention
Voter 14722,-1,-1,-1,-1,0,1,0,-1,1,1,0,Benoît Hamon
Voter 6118,-1,-1,-1,1,-1,-1,-1,2,2,1,-1,Marine Le Pen
Voter 2195,0,-1,-1,-1,-1,2,-1,-1,2,0,-1,Emmanuel Macron
Voter 18701,-1,-1,-1,-1,-1,2,-1,-1,1,1,-1,Benoît Hamon
Voter 33210,-1,-1,-1,-1,0,2,-1,-1,2,-1,-1,Emmanuel Macron
Voter 27121,0,-1,1,2,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 7492,0,-1,-1,-1,-1,1,-1,-1,1,1,1,Emmanuel Macron
Voter 24226,0,0,0,1,1,0,0,-1,2,0,0,Emmanuel Macron
Voter 12651,0,0,0,-1,-1,0,0,-1,2,1,1,Emmanuel Macron
Voter 25876,-1,-1,0,0,2,-1,1,0,0,-1,-1,François Fillon
Voter 6771,0,0,0,0,-1,0,0,1,2,2,1,Jean-Luc Mélenchon
Voter 19297,0,-1,-1,-1,-1,0,-1,-1,-1,1,0,abstention
Voter 30810,2,1,2,1,-1,2,1,-1,1,2,2,Jean-Luc Mélenchon
Voter 2479,1,1,1,0,-1,1,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 19239,0,-1,-1,-1,-1,2,-1,-1,1,1,2,Benoît Hamon
Voter 22796,0,-1,0,-1,-1,2,0,-1,1,2,,Jean-Luc Mélenchon
Voter 22998,-1,0,-1,0,1,1,2,-1,-1,1,-1,François Fillon
Voter 29114,0,-1,-1,-1,0,2,0,-1,1,2,1,Benoît Hamon
Voter 6218,,,,,,2,,,1,0,,Emmanuel Macron
Voter 11864,1,,0,,,1,,,0,2,2,incertitude
Voter 22047,0,1,0,1,1,0,0,2,0,1,0,Marine Le Pen
Voter 23694,0,-1,0,-1,-1,2,0,-1,1,0,0,Benoît Hamon
Voter 24214,1,-1,2,-1,-1,2,0,-1,-1,-1,2,non inscrit
Voter 9233,0,-1,-1,-1,-1,2,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 24452,-1,-1,-1,0,-1,0,-1,-1,0,1,-1,Jean-Luc Mélenchon
Voter 28201,-1,-1,-1,-1,-1,1,-1,-1,2,0,-1,Emmanuel Macron
Voter 9443,0,-1,-1,-1,-1,2,-1,-1,0,2,1,Benoît Hamon
Voter 23008,-1,-1,-1,-1,0,1,0,-1,2,0,-1,Emmanuel Macron
Voter 30368,-1,-1,-1,-1,-1,1,1,-1,2,0,-1,Emmanuel Macron
Voter 24564,0,-1,-1,-1,-1,-1,1,-1,0,0,0,ne se prononce pas
Voter 15141,-1,-1,-1,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 18256,1,-1,-1,-1,-1,1,-1,-1,0,2,2,Jean-Luc Mélenchon
Voter 15280,0,-1,-1,-1,-1,2,-1,-1,0,1,0,Benoît Hamon
Voter 18985,,,0,,,,,,,2,1,Jean-Luc Mélenchon
Voter 593,1,-1,-1,-1,-1,0,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 37687,0,-1,-1,-1,-1,2,-1,-1,-1,2,-1,
Voter 17664,-1,-1,-1,-1,-1,2,0,-1,1,-1,-1,Benoît Hamon
Voter 16345,,0,-1,,0,1,,-1,2,1,,Emmanuel Macron
Voter 3767,2,-1,0,-1,-1,1,0,-1,-1,2,2,abstention
Voter 9208,0,-1,0,-1,-1,2,-1,-1,-1,-1,0,Benoît Hamon
Voter 2893,0,-1,-1,-1,-1,2,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 13421,-1,-1,-1,-1,-1,2,-1,-1,2,1,1,Benoît Hamon
Voter 26985,-1,-1,-1,-1,-1,1,-1,-1,2,-1,-1,Emmanuel Macron
Voter 5842,-1,-1,-1,-1,0,0,2,-1,2,0,-1,Emmanuel Macron
Voter 19633,1,1,0,0,-1,-1,0,-1,-1,2,2,Philippe Poutou
Voter 37706,,1,0,1,0,1,-1,1,1,1,1,
Voter 29980,-1,0,-1,0,-1,1,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 21278,2,-1,-1,-1,-1,0,1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 20895,0,-1,-1,-1,0,2,0,-1,1,1,1,Benoît Hamon
Voter 10424,1,-1,0,0,-1,1,0,-1,-1,1,1,incertitude
Voter 26419,-1,-1,-1,-1,2,0,-1,0,2,1,-1,Emmanuel Macron
Voter 6567,1,-1,1,,-1,1,,-1,0,2,,Jean-Luc Mélenchon
Voter 21597,0,-1,-1,-1,-1,2,-1,-1,0,0,0,Benoît Hamon
Voter 21744,-1,-1,0,1,-1,2,-1,-1,0,2,1,Benoît Hamon
Voter 2042,1,-1,0,-1,-1,2,0,-1,-1,2,2,Benoît Hamon
Voter 27654,,,,,2,,,2,,,,François Fillon
Voter 2404,0,,,,,1,0,,1,2,0,incertitude
Voter 21681,2,-1,-1,0,-1,1,2,-1,-1,2,2,Jean-Luc Mélenchon
Voter 26803,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,Benoît Hamon
Voter 15171,1,-1,-1,-1,-1,0,-1,-1,-1,1,2,blanc
Voter 1400,1,-1,-1,-1,-1,0,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 22965,1,1,-1,0,-1,2,1,-1,1,1,1,Benoît Hamon
Voter 185,1,-1,-1,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 10528,1,0,0,-1,-1,2,1,-1,1,2,2,Jean-Luc Mélenchon
Voter 25140,0,-1,-1,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 7237,0,,,,,2,0,,0,1,1,Benoît Hamon
Voter 29699,0,-1,0,-1,-1,2,0,-1,1,2,0,Benoît Hamon
Voter 9649,0,-1,0,-1,-1,2,2,-1,0,2,1,Jean-Luc Mélenchon
Voter 14045,0,-1,-1,-1,-1,1,0,-1,0,1,0,Benoît Hamon
Voter 23058,,,,,,1,1,,,2,1,Jean-Luc Mélenchon
Voter 14015,1,-1,0,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 3296,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,abstention
Voter 5885,-1,-1,-1,-1,2,-1,-1,-1,1,-1,-1,François Fillon
Voter 2808,,0,,,,0,,,,2,0,Jean-Luc Mélenchon
Voter 9035,-1,-1,-1,-1,0,2,-1,-1,1,1,-1,Benoît Hamon
Voter 11464,0,-1,,,-1,2,,,0,1,0,Benoît Hamon
Voter 10218,0,,,0,-1,0,,1,2,1,0,Emmanuel Macron
Voter 37538,0,0,0,0,-1,1,0,-1,2,2,0,
Voter 11838,-1,-1,-1,2,2,-1,-1,1,-1,-1,-1,Nicolas Dupont-Aignan
Voter 20928,,,,0,,2,0,-1,2,1,1,Benoît Hamon
Voter 19238,0,0,0,-1,-1,1,0,-1,2,-1,1,Emmanuel Macron
Voter 18060,,2,1,2,2,-1,1,2,-1,-1,-1,François Fillon
Voter 20690,0,1,1,-1,0,2,1,0,-1,2,1,Benoît Hamon
Voter 32324,0,-1,0,0,-1,2,0,-1,0,1,0,non inscrit
Voter 12803,1,-1,1,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 1150,0,0,0,-1,-1,2,0,-1,1,1,0,Benoît Hamon
Voter 24506,2,0,-1,-1,-1,1,0,-1,-1,1,2,Philippe Poutou
Voter 15313,-1,0,0,2,2,1,0,1,1,2,-1,François Fillon
Voter 24734,-1,-1,-1,0,2,0,-1,0,1,0,-1,François Fillon
Voter 19043,1,-1,0,0,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 20388,1,-1,-1,-1,-1,2,-1,-1,0,1,0,Jean-Luc Mélenchon
Voter 29133,0,0,0,0,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 28674,-1,0,-1,0,-1,1,-1,-1,0,2,2,Jean-Luc Mélenchon
Voter 18793,0,-1,-1,-1,-1,1,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 9136,0,-1,-1,-1,-1,2,-1,-1,1,1,0,Benoît Hamon
Voter 3571,2,-1,-1,-1,-1,1,0,-1,0,1,2,Philippe Poutou
Voter 25680,,,1,,2,0,0,,1,,,François Fillon
Voter 10306,0,-1,-1,0,-1,2,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 1780,-1,-1,-1,-1,-1,1,0,-1,2,0,-1,Emmanuel Macron
Voter 14659,,,,,,2,,,,1,1,incertitude
Voter 7940,0,,,,0,1,0,,2,0,0,Emmanuel Macron
Voter 23106,,,,,,,,2,,,,Marine Le Pen
Voter 5773,0,-1,1,-1,-1,2,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 13581,1,,,,,0,,,,,2,abstention
Voter 23834,-1,-1,-1,,1,,-1,-1,2,-1,-1,Emmanuel Macron
Voter 27936,-1,-1,1,-1,1,2,1,-1,0,0,-1,Benoît Hamon
Voter 12139,0,,,,,-1,0,,,2,0,Jean-Luc Mélenchon
Voter 32888,,,,,,1,,-1,0,2,1,Emmanuel Macron
Voter 17836,2,2,-1,-1,-1,0,0,-1,-1,1,2,abstention
Voter 27232,0,-1,-1,-1,-1,1,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 33926,1,-1,-1,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 19097,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 30403,0,0,-1,-1,-1,0,-1,-1,-1,1,1,Philippe Poutou
Voter 33424,,-1,,1,0,0,,-1,2,-1,,Emmanuel Macron
Voter 10305,1,-1,-1,-1,-1,1,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 4907,1,0,1,0,-1,1,0,-1,1,1,2,Philippe Poutou
Voter 27157,0,0,0,-1,-1,2,0,-1,0,2,0,Jean-Luc Mélenchon
Voter 8288,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,Emmanuel Macron
Voter 35818,0,0,1,-1,-1,0,1,-1,0,1,0,
Voter 31634,1,-1,0,0,-1,0,1,-1,0,2,1,Jean-Luc Mélenchon
Voter 28590,1,-1,-1,-1,-1,2,-1,-1,0,1,0,Benoît Hamon
Voter 8375,0,-1,-1,1,-1,1,-1,0,0,1,0,blanc
Voter 3668,0,0,0,-1,1,0,0,-1,2,0,-1,Emmanuel Macron
Voter 30574,-1,1,2,1,-1,0,1,0,1,2,0,Jean-Luc Mélenchon
Voter 5283,0,-1,0,1,-1,1,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 21338,,,,,,2,,,,,,Benoît Hamon
Voter 9321,-1,-1,0,0,2,1,0,-1,2,2,-1,Emmanuel Macron
Voter 30005,1,1,0,-1,-1,2,0,-1,1,2,1,Jean-Luc Mélenchon
Voter 18536,0,,,,,,,,,0,0,abstention
Voter 23253,0,-1,-1,-1,-1,0,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 29908,0,-1,0,-1,0,1,-1,0,-1,2,1,Jean-Luc Mélenchon
Voter 2016,0,0,0,0,0,0,0,0,0,1,0,ne se prononce pas
Voter 37688,-1,-1,1,1,2,-1,-1,2,1,-1,-1,
Voter 28591,1,1,1,1,0,2,1,-1,0,2,1,
Voter 10904,-1,-1,-1,0,-1,0,0,-1,0,2,-1,Jean-Luc Mélenchon
Voter 2600,1,-1,1,-1,-1,1,0,-1,-1,2,2,abstention
Voter 30676,0,0,0,1,-1,2,1,-1,1,2,0,Jean-Luc Mélenchon
Voter 28813,0,-1,0,-1,-1,1,1,-1,2,2,0,Emmanuel Macron
Voter 18634,-1,0,0,0,-1,2,0,-1,1,2,-1,Jean-Luc Mélenchon
Voter 19001,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,Emmanuel Macron
Voter 138,0,-1,0,1,-1,2,-1,-1,1,2,0,Benoît Hamon
Voter 18187,0,-1,-1,-1,-1,1,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 2717,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,Benoît Hamon
Voter 18340,,2,0,,,0,1,,,1,1,François Asselineau
Voter 27482,0,0,0,0,1,1,0,-1,2,-1,1,Emmanuel Macron
Voter 20097,-1,-1,-1,-1,-1,0,-1,-1,1,-1,-1,Emmanuel Macron
Voter 18678,-1,1,0,-1,1,1,-1,0,1,1,-1,François Asselineau
Voter 26526,1,,,,,2,,,,1,1,Jean-Luc Mélenchon
Voter 29493,0,1,0,-1,-1,2,-1,-1,2,1,1,Emmanuel Macron
Voter 8559,0,-1,0,-1,-1,2,0,-1,0,2,0,incertitude
Voter 35469,-1,2,1,-1,-1,-1,1,-1,-1,0,-1,François Asselineau
Voter 4101,,,,,,1,0,,0,2,,Jean-Luc Mélenchon
Voter 27865,-1,-1,1,-1,-1,2,2,-1,1,2,1,Emmanuel Macron
Voter 16471,1,-1,-1,-1,-1,2,0,-1,1,1,1,Benoît Hamon
Voter 30388,1,0,0,-1,-1,1,-1,-1,-1,1,2,Jean-Luc Mélenchon
Voter 9439,0,-1,-1,-1,-1,1,-1,-1,2,2,1,Jean-Luc Mélenchon
Voter 18893,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 27709,1,,,,,2,,,,2,2,Jean-Luc Mélenchon
Voter 28527,-1,-1,-1,-1,0,1,-1,-1,2,1,-1,Emmanuel Macron
Voter 14922,1,-1,-1,-1,-1,0,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 11436,-1,0,0,0,-1,0,0,-1,2,2,1,Emmanuel Macron
Voter 23873,0,-1,-1,-1,-1,2,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 6199,-1,-1,-1,-1,1,0,-1,-1,2,0,-1,Emmanuel Macron
Voter 3512,1,-1,1,-1,-1,2,1,-1,1,-1,2,Benoît Hamon
Voter 1814,0,0,0,0,-1,1,,-1,1,2,0,Jean-Luc Mélenchon
Voter 10875,1,0,0,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 37539,-1,-1,,-1,2,0,-1,-1,1,1,-1,
Voter 2894,-1,-1,0,-1,-1,2,-1,-1,0,1,0,Benoît Hamon
Voter 20405,0,0,0,-1,0,2,0,-1,2,-1,0,blanc
Voter 23466,0,0,0,0,-1,2,0,-1,1,2,0,Benoît Hamon
Voter 6545,0,-1,0,-1,-1,1,-1,-1,2,2,0,Jean-Luc Mélenchon
Voter 34522,1,0,0,-1,-1,0,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 12414,-1,-1,-1,2,1,-1,-1,-1,2,-1,-1,Emmanuel Macron
Voter 18969,0,-1,-1,-1,-1,1,0,-1,2,0,0,Emmanuel Macron
Voter 30839,2,-1,-1,-1,-1,1,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 18105,2,-1,0,-1,-1,0,-1,-1,-1,1,2,Nathalie Arthaud
Voter 1344,0,0,0,0,-1,-1,0,-1,1,1,1,incertitude
Voter 13840,1,0,0,0,-1,2,0,-1,-1,1,0,Benoît Hamon
Voter 5226,-1,-1,-1,0,-1,1,-1,-1,-1,1,0,Jean-Luc Mélenchon
Voter 37540,1,1,0,-1,-1,1,1,-1,-1,2,1,
Voter 24008,,,,,,0,,,2,0,,Emmanuel Macron
Voter 16365,-1,-1,-1,1,2,1,0,-1,2,0,-1,Emmanuel Macron
Voter 15558,0,-1,0,-1,-1,2,0,-1,-1,1,1,Benoît Hamon
Voter 23006,1,,-1,-1,-1,-1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 28596,-1,0,1,0,1,2,0,-1,-1,2,-1,Benoît Hamon
Voter 1789,2,-1,-1,-1,-1,1,0,-1,0,1,2,Jean-Luc Mélenchon
Voter 15997,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,abstention
Voter 31555,0,0,-1,-1,-1,1,-1,-1,-1,2,0,Jean-Luc Mélenchon
Voter 19168,,,,,,0,,,1,2,0,Jean-Luc Mélenchon
Voter 27393,,,,,,2,,-1,0,1,,Benoît Hamon
Voter 33250,0,0,-1,-1,0,2,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 30434,-1,-1,-1,-1,-1,2,0,-1,0,1,0,Benoît Hamon
Voter 20503,-1,0,0,0,0,2,0,-1,1,1,-1,Benoît Hamon
Voter 28607,-1,0,1,0,0,1,0,-1,2,-1,-1,Emmanuel Macron
Voter 5393,0,-1,-1,0,-1,2,-1,-1,0,2,1,Jean-Luc Mélenchon
Voter 12104,1,-1,0,-1,-1,2,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 23332,0,,,,-1,0,,-1,-1,2,1,Jean-Luc Mélenchon
Voter 17463,0,-1,-1,-1,-1,2,-1,-1,1,2,0,Benoît Hamon
Voter 29619,,0,0,2,1,0,-1,0,2,1,-1,Emmanuel Macron
Voter 12431,1,-1,0,-1,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 15079,,,,,2,,,,,,,François Fillon
Voter 27349,-1,-1,-1,0,0,2,-1,-1,1,0,0,incertitude
Voter 27366,0,-1,0,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 21036,0,0,0,-1,-1,2,0,-1,0,2,1,Jean-Luc Mélenchon
Voter 27907,0,2,0,0,0,0,1,2,0,0,0,Marine Le Pen
Voter 2296,-1,0,0,-1,-1,-1,2,-1,-1,0,-1,Jean Lassalle
Voter 21267,0,-1,0,-1,-1,1,-1,-1,1,0,0,Benoît Hamon
Voter 14398,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,Emmanuel Macron
Voter 8379,-1,0,0,2,0,-1,0,2,-1,0,-1,Marine Le Pen
Voter 23387,,,,,,0,,,2,,,Emmanuel Macron
Voter 10740,1,-1,1,-1,-1,2,0,-1,-1,2,1,Benoît Hamon
Voter 17536,1,,,,-1,2,,-1,0,2,1,Jean-Luc Mélenchon
Voter 21996,0,-1,0,-1,-1,1,-1,-1,0,2,0,Jean-Luc Mélenchon
Voter 29019,0,-1,-1,0,-1,2,2,-1,-1,2,-1,Jean-Luc Mélenchon
Voter 7548,1,-1,-1,0,-1,2,1,-1,1,1,0,incertitude
Voter 25407,1,-1,-1,-1,-1,2,-1,-1,0,2,2,Jean-Luc Mélenchon
Voter 9790,0,-1,-1,-1,-1,2,-1,-1,-1,1,1,non inscrit
Voter 15926,-1,0,1,1,2,0,-1,0,0,-1,-1,François Fillon
Voter 22632,,,,,-1,1,,-1,1,0,,Emmanuel Macron
Voter 11524,1,-1,-1,-1,-1,2,0,-1,0,1,1,Benoît Hamon
Voter 7734,1,1,0,-1,-1,-1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 37541,0,0,0,0,0,2,0,0,1,0,0,
Voter 23811,0,-1,-1,-1,-1,2,-1,-1,1,0,0,Benoît Hamon
Voter 13098,1,0,1,-1,-1,2,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 29859,-1,-1,0,1,2,0,0,-1,1,-1,-1,François Fillon
Voter 10969,1,-1,0,-1,-1,1,0,-1,1,2,2,Jean-Luc Mélenchon
Voter 17118,2,0,0,-1,-1,0,0,-1,-1,2,2,Jean-Luc Mélenchon
Voter 21953,1,1,0,-1,-1,1,0,-1,0,2,1,
Voter 5265,-1,-1,-1,0,-1,1,-1,0,-1,1,-1,Benoît Hamon
Voter 31848,1,-1,0,-1,-1,1,-1,-1,-1,2,1,Jean-Luc Mélenchon
Voter 9740,,-1,,-1,-1,1,-1,-1,-1,1,2,Jean-Luc Mélenchon
Voter 29504,2,-1,-1,-1,-1,1,0,-1,-1,2,2,non inscrit
Voter 21606,,0,0,0,-1,2,0,-1,-1,1,2,abstention
Voter 34374,0,0,0,-1,-1,1,-1,-1,1,-1,0,Emmanuel Macron
Voter 12758,-1,-1,-1,0,0,0,-1,-1,1,0,-1,Emmanuel Macron
Voter 27428,0,-1,-1,-1,-1,0,-1,-1,-1,2,2,Jean-Luc Mélenchon
Voter 11319,0,-1,-1,-1,-1,0,-1,-1,1,2,1,Jean-Luc Mélenchon
Voter 32668,-1,-1,-1,-1,-1,2,-1,-1,1,0,0,Benoît Hamon
Voter 21529,1,0,0,0,-1,1,0,-1,-1,2,1,Jean-Luc Mélenchon
Voter 26278,0,-1,0,0,-1,2,0,-1,1,2,0,Jean-Luc Mélenchon
Voter 9315,,,,,0,0,,,1,1,0,incertitude
Voter 1056,-1,-1,-1,0,0,2,0,-1,1,2,0,Benoît Hamon
Voter 16119,0,0,0,0,-1,1,0,-1,2,0,0,Emmanuel Macron
Voter 9207,0,0,0,0,-1,0,0,-1,-1,2,0,Jean-Luc Mélenchon
Voter 29235,0,0,0,1,-1,0,0,-1,2,0,-1,Emmanuel Macron
Voter 28889,-1,-1,-1,-1,0,1,-1,-1,2,0,-1,Emmanuel Macron
Voter 10223,0,1,0,0,2,0,1,0,0,0,-1,François Fillon
Voter 1325,0,,,-1,-1,2,,-1,0,1,0,Benoît Hamon
Voter 249,0,0,0,0,1,0,0,-1,2,-1,0,Emmanuel Macron
Voter 30512,0,0,0,-1,0,2,0,0,-1,2,-1,Jean-Luc Mélenchon
Voter 6327,-1,-1,-1,-1,0,2,-1,-1,1,1,0,Benoît Hamon
