################################################################################
# Voter Autrement 2017
################################################################################
#
# This dataset Voter Autrement is made available under the Open Database
# License: http://opendatacommons.org/licenses/odbl/1.0/. Any rights in
# individual contents of the database are licensed under the Database
# Contents License: http://opendatacommons.org/licenses/dbcl/1.0/
#
# Antoinette Baujard, GATE Lyon Saint-Étienne, Université Jean Monnet, Saint-Étienne
# Renaud Blanch, LIG, Univ. Grenoble-Alpes
# Sylvain Bouveret, LIG, Univ. Grenoble-Alpes
# François Durand, LAMSADE, Université Paris-Dauphine
# Herrade Igersheim, CNRS, BETA, Université de Strasbourg
# Jérôme Lang, LAMSADE CNRS, Université Paris-Dauphine
# Annick Laruelle, UPV-EHU, Universidad del País Vasco
# Jean-François Laslier, CNRS, Paris School of Economics
# Isabelle Lebon, CREM, Universités Caen-Normandie et Rennes 1
# Vincent Merlin, CNRS, CREM, Universités Caen-Normandie et Rennes 1
#
################################################################################
#
# Dataset: Online experiment Borda 4.
# Format: CSV with header
#
# Participants were asked to rank exactly 4 candidates. Meaning of the scores:
# 11 = first / 10 = second / 9 = third / 8 = fourth / nothing = not ranked
#
# * Column 1: Voter number
# * Column 2: score of Nathalie Arthaud
# * Column 3: score of François Asselineau
# * Column 4: score of Jacques Cheminade
# * Column 5: score of Nicolas Dupont-Aignan
# * Column 6: score of François Fillon
# * Column 7: score of Benoît Hamon
# * Column 8: score of Jean Lassalle
# * Column 9: score of Marine Le Pen
# * Column 10: score of Emmanuel Macron
# * Column 11: score of Jean-Luc Mélenchon
# * Column 12: score of Philippe Poutou
# * Column 13: vote at the first round of the official election (extracted from the questionnaire)
#
################################################################################
Voter,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou,official vote
Voter 5464,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 16360,,,,8,9,10,,,11,,,Emmanuel Macron
Voter 16352,,8,,10,11,,9,,,,,François Fillon
Voter 22064,,,,8,,11,,,9,10,,Jean-Luc Mélenchon
Voter 13046,,,,,,11,,,10,9,8,Benoît Hamon
Voter 24629,,,,,,11,8,,10,,9,Benoît Hamon
Voter 34198,,9,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 14412,,,,10,,,,,11,9,8,Emmanuel Macron
Voter 15586,,,,,,10,,,8,11,9,incertitude
Voter 12764,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 18259,,9,,,,11,,,,10,8,incertitude
Voter 16282,,,,8,11,,9,,10,,,François Fillon
Voter 25613,,,,,,8,10,,,11,9,Jean-Luc Mélenchon
Voter 21710,9,,,,8,,10,,11,,,Emmanuel Macron
Voter 28281,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 6374,,,,9,11,,,,8,10,,François Fillon
Voter 9210,,8,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 32351,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 13479,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 26,,,,,,11,,,10,9,8,incertitude
Voter 2094,8,,,,,9,,,11,10,,blanc
Voter 24444,,,,,,11,,,9,10,8,Benoît Hamon
Voter 25418,,8,,10,,,11,,,9,,Jean Lassalle
Voter 13932,,,,9,,,,11,,10,8,Marine Le Pen
Voter 5138,9,,,,,11,,,,10,8,Benoît Hamon
Voter 22878,,8,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 6951,,,10,,,9,,,8,11,,incertitude
Voter 16451,,,,,9,,,8,11,10,,blanc
Voter 18004,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 26117,8,,,,,10,,,11,,9,non inscrit
Voter 5771,,,8,,,10,,,11,,9,Emmanuel Macron
Voter 16215,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 4483,,,,,,11,,,10,9,8,Benoît Hamon
Voter 9214,,,,9,,11,,,10,8,,Benoît Hamon
Voter 29773,,,,,8,11,,,10,9,,Benoît Hamon
Voter 3111,9,,,,,8,,,,10,11,blanc
Voter 19652,8,,,,,10,,,11,,9,Emmanuel Macron
Voter 23266,,,,10,9,8,,,,11,,Jean-Luc Mélenchon
Voter 9506,9,8,,,,,,,,11,10,Jean-Luc Mélenchon
Voter 4160,,9,,,,11,,,,10,8,Benoît Hamon
Voter 13713,8,10,,,,,,,,11,9,Jean-Luc Mélenchon
Voter 35759,,,,,,10,9,,,11,8,Jean-Luc Mélenchon
Voter 23143,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 6736,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 15728,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 29893,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 24611,8,,,,,11,,,,9,10,Benoît Hamon
Voter 3529,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 33284,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 37500,9,,,,,10,8,,,,11,
Voter 16001,,,,9,11,,,8,10,,,François Fillon
Voter 25127,,,,,8,9,,,10,11,,incertitude
Voter 14860,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 23837,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 29427,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 20369,8,,,,,11,,,,10,9,Benoît Hamon
Voter 2702,8,,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 11141,8,10,,,,,,,,11,9,Jean-Luc Mélenchon
Voter 18704,,,,,,11,,,10,9,8,Benoît Hamon
Voter 11526,,,9,8,,11,,,10,,,Emmanuel Macron
Voter 21950,,,8,,,10,,,,11,9,blanc
Voter 21899,,,,9,10,,8,,11,,,Emmanuel Macron
Voter 13260,,,,,8,10,,,11,9,,incertitude
Voter 22716,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 6147,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 4584,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 34800,,,,,9,8,,,11,10,,abstention
Voter 6883,9,,,,,,8,,,11,10,Jean-Luc Mélenchon
Voter 13974,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 14054,,9,,,8,10,,,,11,,Jean-Luc Mélenchon
Voter 24578,8,,,,,11,,,9,10,,Benoît Hamon
Voter 14232,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 8030,,,8,,,11,,,9,10,,Benoît Hamon
Voter 7000,10,,,,,9,,,,11,8,Jean-Luc Mélenchon
Voter 8560,,,,8,9,,,10,11,,,Emmanuel Macron
Voter 22896,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 14308,8,,,,,11,,,10,,9,blanc
Voter 26546,8,,,,,11,,,,10,9,Benoît Hamon
Voter 26514,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 14638,,,,,,11,,,10,9,8,Benoît Hamon
Voter 25988,,,,,8,11,,,9,10,,Benoît Hamon
Voter 24631,,11,,,,10,,9,,8,,Benoît Hamon
Voter 2940,,,9,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 14177,,,,8,,11,,,10,9,,incertitude
Voter 19928,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 6007,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 3905,,,,,,11,,,9,10,8,Benoît Hamon
Voter 4550,,,8,,,11,10,,,9,,Benoît Hamon
Voter 11105,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 27916,,,,,,11,8,,10,,9,
Voter 37189,,,,,,11,9,,10,8,,non inscrit
Voter 13386,,,,,,11,,,8,10,9,incertitude
Voter 6035,,,,8,,10,,,9,11,,Jean-Luc Mélenchon
Voter 29297,,,8,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 13682,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 25697,8,,,,,10,,,,11,9,non inscrit
Voter 21424,,,,,,9,8,,,10,11,Jean-Luc Mélenchon
Voter 5562,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 18273,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 699,8,,,,,11,,,10,9,,Emmanuel Macron
Voter 19642,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 12620,,,,,10,,8,,11,9,,Emmanuel Macron
Voter 5450,9,,,,,,11,,,8,10,Jean Lassalle
Voter 15532,9,,,,,11,,,,10,8,Benoît Hamon
Voter 8699,,,,,,11,,,8,10,9,Benoît Hamon
Voter 25789,,,,8,,10,,,11,9,,abstention
Voter 26573,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 25164,,,,,,11,,,10,9,8,Benoît Hamon
Voter 26844,,,,,,11,,,8,10,9,Benoît Hamon
Voter 9828,,,8,,,10,,,11,9,,Emmanuel Macron
Voter 25025,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 15138,,,,10,9,,,11,,8,,Marine Le Pen
Voter 28525,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 36290,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 1381,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 620,,,,,,11,,,9,10,8,Benoît Hamon
Voter 21008,,,,,,10,9,,11,8,,Emmanuel Macron
Voter 19556,,,,9,,8,,,11,10,,Emmanuel Macron
Voter 7149,9,,,,,10,,,8,11,,Jean-Luc Mélenchon
Voter 1791,,,,,8,11,,,9,10,,Benoît Hamon
Voter 13489,,,,,8,10,,,9,11,,Jean-Luc Mélenchon
Voter 26655,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 21723,,,8,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 24435,,,,,8,11,,9,,10,,incertitude
Voter 6655,,,9,,8,10,,,11,,,Emmanuel Macron
Voter 2948,,,,,,10,9,,11,8,,Emmanuel Macron
Voter 27708,,9,8,10,,,,11,,,,Marine Le Pen
Voter 2410,,8,,10,,,11,9,,,,
Voter 25473,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 23895,8,,,,,11,,,,10,9,Jean-Luc Mélenchon
Voter 36966,,,,,8,10,9,,11,,,Emmanuel Macron
Voter 5093,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 26667,8,,,,,10,,,,11,9,blanc
Voter 1572,,,,,,9,,,11,10,8,Emmanuel Macron
Voter 3955,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 1507,9,,,,,11,,,8,10,,Benoît Hamon
Voter 20931,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 7282,,8,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 6682,8,,,,,,9,,,10,11,incertitude
Voter 20488,8,,,,,11,,,,10,9,Benoît Hamon
Voter 12557,,,,,,10,,,9,11,8,incertitude
Voter 35964,,,,,,11,,,9,10,8,Benoît Hamon
Voter 237,,,,,,9,,,8,11,10,Jean-Luc Mélenchon
Voter 8304,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 2921,9,,,,,11,,,10,8,,Benoît Hamon
Voter 234,,,8,,,11,,,9,10,,Benoît Hamon
Voter 7040,8,,,,,11,,,,10,9,Benoît Hamon
Voter 4090,8,,,,,11,,,,10,9,
Voter 33202,,,,,11,10,,,8,9,,François Fillon
Voter 20200,,,,,,,11,,9,10,8,Jean Lassalle
Voter 15210,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 13336,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 24124,9,,,,,11,,,,10,8,Benoît Hamon
Voter 4533,,,,,,11,,8,9,10,,Benoît Hamon
Voter 23749,,,8,,11,,,,10,9,,François Fillon
Voter 24964,8,,,,,11,,,,10,9,incertitude
Voter 2006,9,,8,,,11,,,,10,,abstention
Voter 30705,,8,,9,11,,,10,,,,François Fillon
Voter 10907,,,,,,8,,,9,11,10,Jean-Luc Mélenchon
Voter 22057,,,9,,,11,,,10,,8,Benoît Hamon
Voter 20487,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 7935,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 29268,,,8,,9,11,,,10,,,Benoît Hamon
Voter 21145,,,,,,,8,9,,11,10,Jean-Luc Mélenchon
Voter 8789,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 5915,9,,,,,11,,,,10,8,Benoît Hamon
Voter 26619,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 28654,,,,,,11,8,,9,10,,Benoît Hamon
Voter 24415,,10,,8,,9,,,,11,,blanc
Voter 19691,9,,,,,8,,,,10,11,Jean-Luc Mélenchon
Voter 18613,,,,9,10,,8,11,,,,Marine Le Pen
Voter 92,8,,,,,,,,10,11,9,Jean-Luc Mélenchon
Voter 7387,,,,10,,9,8,,,11,,Jean-Luc Mélenchon
Voter 3121,,,8,,,10,,,11,9,,incertitude
Voter 17540,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 37009,,,,,,11,,,9,10,8,Jean-Luc Mélenchon
Voter 22277,10,,,,,11,,,,9,8,Benoît Hamon
Voter 26534,,,8,,,11,,,9,10,,Jean-Luc Mélenchon
Voter 24730,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 10061,,,,,,8,,,10,11,9,Jean-Luc Mélenchon
Voter 10784,,,,,,11,,,10,9,8,incertitude
Voter 4013,,,,,,9,8,,11,10,,Emmanuel Macron
Voter 16975,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 2678,,,9,,,10,,,11,,8,Emmanuel Macron
Voter 19018,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 25913,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 10017,8,,,,,10,,,,11,9,incertitude
Voter 15965,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 33901,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 10222,,,,,,11,,,8,10,9,Benoît Hamon
Voter 14676,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 22232,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 18237,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 5217,,,,,11,,,9,10,8,,François Fillon
Voter 20947,,,,8,,10,,,9,11,,Benoît Hamon
Voter 24963,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 13436,,,,,,,9,,11,10,8,Jean-Luc Mélenchon
Voter 12668,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 30146,9,,,,,,8,,,11,10,Jean-Luc Mélenchon
Voter 3041,8,,,,,10,,,,11,9,incertitude
Voter 9489,,,,,,11,,,10,9,8,Benoît Hamon
Voter 11540,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 13311,,,,,,11,,,9,10,8,Benoît Hamon
Voter 3194,9,,,,,8,,,,10,11,Philippe Poutou
Voter 98,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 14803,,,,,,11,8,,10,9,,ne se prononce pas
Voter 26644,,,,,10,9,8,,11,,,Emmanuel Macron
Voter 9753,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 25846,8,,,,,9,,,,10,11,blanc
Voter 7023,,,,9,11,,,,10,8,,François Fillon
Voter 13132,8,,,,,9,,,,10,11,abstention
Voter 17575,,,,8,,,10,9,11,,,Emmanuel Macron
Voter 7599,,,,,,9,11,,,10,8,abstention
Voter 17849,9,,,,,,8,,,11,10,Jean-Luc Mélenchon
Voter 17330,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 36326,8,,,,,11,,,10,9,,Emmanuel Macron
Voter 21749,,,,,,11,,,10,9,8,Benoît Hamon
Voter 10898,,,,,,11,8,,,10,9,Jean-Luc Mélenchon
Voter 35408,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 14291,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 29188,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 28264,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 2734,,,8,,,10,,,11,9,,Emmanuel Macron
Voter 8425,,,,10,,9,,,11,8,,Emmanuel Macron
Voter 24194,,,,,,11,,,8,10,9,Benoît Hamon
Voter 4548,8,,,,,11,,,9,10,,Benoît Hamon
Voter 35636,,,,,,11,,,9,10,8,Jean-Luc Mélenchon
Voter 7157,8,,,,,11,,,,10,9,Benoît Hamon
Voter 17610,,,,,,11,,,10,9,8,Emmanuel Macron
Voter 20391,,,,,,11,,,9,10,8,Benoît Hamon
Voter 15047,,,,8,,11,,,10,9,,Benoît Hamon
Voter 11650,9,,,,,,,8,,11,10,Jean-Luc Mélenchon
Voter 20586,,,,,8,,10,,,9,11,incertitude
Voter 5894,,8,,9,11,,,,10,,,François Fillon
Voter 30734,8,,,,,11,,,9,10,,Emmanuel Macron
Voter 22147,,,,,8,9,,,11,10,,Emmanuel Macron
Voter 15958,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 31907,,,,,,11,8,,,10,9,Jean-Luc Mélenchon
Voter 3823,10,,8,,,,,,,9,11,Jean-Luc Mélenchon
Voter 22,10,,,,,8,,,,9,11,ne se prononce pas
Voter 5449,,,,,,9,,,8,11,10,Jean-Luc Mélenchon
Voter 30151,,,,,,11,,,9,10,8,Benoît Hamon
Voter 25929,10,,,9,,,8,11,,,,Marine Le Pen
Voter 16338,,,,,,10,9,,8,11,,blanc
Voter 21078,,,,9,,11,,,10,8,,Emmanuel Macron
Voter 37673,,,,,8,10,,,11,9,,
Voter 35718,,8,,,10,9,,,11,,,Emmanuel Macron
Voter 23463,,,,9,,10,8,,11,,,Emmanuel Macron
Voter 11986,9,,,,,8,,,,10,11,incertitude
Voter 13700,,,,,,10,8,,11,9,,Emmanuel Macron
Voter 44,8,,,,,11,,,,10,9,Benoît Hamon
Voter 27333,,,,,11,9,8,,10,,,François Fillon
Voter 16432,,,,8,9,,,,11,10,,incertitude
Voter 30426,9,,,,,10,,,,11,8,non inscrit
Voter 27576,,,8,,,9,,,,10,11,Philippe Poutou
Voter 19502,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 5024,,,,,9,10,,,11,8,,blanc
Voter 9789,,,,9,,,,10,11,8,,
Voter 25388,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 18174,,8,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 7129,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 8954,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 6053,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 21533,,,,,,10,8,,,11,9,Jean-Luc Mélenchon
Voter 5543,,,,,,11,,,9,10,8,Benoît Hamon
Voter 30365,,8,,,,,,10,,11,9,Jean-Luc Mélenchon
Voter 32230,,11,,,,10,,,9,8,,non inscrit
Voter 29004,,,8,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 8772,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 29849,10,,,,,8,,,,11,9,Jean-Luc Mélenchon
Voter 14783,8,,,,,11,,,10,9,,Benoît Hamon
Voter 29810,,,,,8,9,,,10,11,,Jean-Luc Mélenchon
Voter 27103,,,,,,11,9,,,10,8,Jean-Luc Mélenchon
Voter 4751,,,,,8,,,10,9,11,,Jean-Luc Mélenchon
Voter 28548,9,,,,,11,,,,8,10,Benoît Hamon
Voter 24014,,9,,,,,,,11,10,8,Emmanuel Macron
Voter 29869,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 30137,,,,,,11,,,10,9,8,Emmanuel Macron
Voter 19325,,,8,,9,,10,11,,,,Marine Le Pen
Voter 19042,,10,,9,,,,,,11,8,Jean-Luc Mélenchon
Voter 7245,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 14518,,,,,,11,,,9,10,8,Benoît Hamon
Voter 27885,9,,,,,11,,,8,,10,Benoît Hamon
Voter 12875,,,,,,9,8,,11,10,,Emmanuel Macron
Voter 14185,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 20146,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 30253,,,,,10,9,,,11,,8,Emmanuel Macron
Voter 15583,9,,,,,11,8,,,,10,Benoît Hamon
Voter 20237,10,,,,,11,,,,8,9,Benoît Hamon
Voter 3687,,,,,,10,,,9,11,8,Jean-Luc Mélenchon
Voter 26588,,,,,,9,,,11,10,8,Jean-Luc Mélenchon
Voter 17437,,,,,,11,,,9,10,8,Benoît Hamon
Voter 35577,,8,,9,,,,,,11,10,Jean-Luc Mélenchon
Voter 12686,8,,,,,9,,,,10,11,Jean-Luc Mélenchon
Voter 12561,8,,,,,9,,,10,11,,Jean-Luc Mélenchon
Voter 18228,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 37384,,,9,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 30776,9,,,,,11,,,8,,10,Benoît Hamon
Voter 21510,8,,,,,11,,,9,10,,Jean-Luc Mélenchon
Voter 32848,,,,,8,10,,,9,11,,Jean-Luc Mélenchon
Voter 23025,,,,,,10,,,11,9,8,Emmanuel Macron
Voter 18838,,,,,10,8,9,,11,,,Emmanuel Macron
Voter 20755,,,8,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 27094,,8,,9,,,,,11,10,,Emmanuel Macron
Voter 14863,,,,,,11,,,8,10,9,Benoît Hamon
Voter 15270,,8,,,,10,,,9,11,,Jean-Luc Mélenchon
Voter 23041,,,,,,11,8,,10,9,,incertitude
Voter 8919,8,,,,,9,,,11,10,,Emmanuel Macron
Voter 29051,,,,,,9,,,8,11,10,Jean-Luc Mélenchon
Voter 8602,,,,,,9,,,10,11,8,Jean-Luc Mélenchon
Voter 24455,,,,10,11,,,8,9,,,François Fillon
Voter 11909,,,,,,9,8,,11,10,,Emmanuel Macron
Voter 11620,,,,,10,,,8,11,9,,Nicolas Dupont-Aignan
Voter 26233,,,,,,,9,,11,8,10,abstention
Voter 2144,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 7319,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 26914,,,,8,,9,,10,11,,,incertitude
Voter 18213,,,,,,10,9,,11,8,,Emmanuel Macron
Voter 18474,,,,,10,9,,,11,8,,Emmanuel Macron
Voter 26204,,,,,9,11,,,10,8,,Emmanuel Macron
Voter 15864,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 1492,9,,,,,10,,,,11,8,Jean-Luc Mélenchon
Voter 3854,9,,,,,8,,,,10,11,abstention
Voter 5950,,,,,8,11,,,10,9,,Benoît Hamon
Voter 14074,,,,11,10,,,9,8,,,Nicolas Dupont-Aignan
Voter 19757,8,,,,,11,,,,10,9,Benoît Hamon
Voter 1211,8,,,,,10,,,11,,9,Emmanuel Macron
Voter 37403,,,9,,,11,8,,10,,,Emmanuel Macron
Voter 2525,9,,,,,,8,,,11,10,Jean-Luc Mélenchon
Voter 35582,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 2773,8,,,,,,,,11,10,9,Emmanuel Macron
Voter 9796,9,,,,,10,,,,8,11,abstention
Voter 30719,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 12652,,,,,,9,,,8,11,10,Jean-Luc Mélenchon
Voter 4247,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 5413,,,,,,,,8,10,11,9,Jean-Luc Mélenchon
Voter 10038,,,,,,11,,,8,10,9,Benoît Hamon
Voter 35502,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 10396,,,,,9,10,,,11,8,,incertitude
Voter 9011,,,8,,,11,9,,,10,,Benoît Hamon
Voter 30402,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 12388,,,,8,,10,,,11,9,,Emmanuel Macron
Voter 7367,,,,,9,8,,,11,10,,Emmanuel Macron
Voter 21700,,,,8,,10,,,9,11,,Jean-Luc Mélenchon
Voter 28793,,,,,,11,,,9,10,8,Benoît Hamon
Voter 9138,,,,9,11,,,10,,8,,François Fillon
Voter 25102,,,10,,,8,9,,11,,,Emmanuel Macron
Voter 21358,,,,,,9,8,,10,11,,Jean-Luc Mélenchon
Voter 18968,8,9,,,,,,,,11,10,Jean-Luc Mélenchon
Voter 13816,,,,,10,9,,,11,,8,non inscrit
Voter 16464,,,,,,10,8,,11,9,,Emmanuel Macron
Voter 3156,10,,,,,,8,,,11,9,Jean-Luc Mélenchon
Voter 25094,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 10297,,,,,11,8,,,10,9,,François Fillon
Voter 25954,,,11,,10,9,,8,,,,incertitude
Voter 23104,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 14270,,,,,,11,,,8,10,9,Jean-Luc Mélenchon
Voter 5199,,,,8,,10,9,,,11,,Jean-Luc Mélenchon
Voter 28138,,,,,9,10,,,11,8,,Emmanuel Macron
Voter 14516,,,,,,11,8,,10,9,,Benoît Hamon
Voter 29387,,,,,,8,9,,,11,10,Jean-Luc Mélenchon
Voter 1342,8,,,,,,,,10,11,9,Jean-Luc Mélenchon
Voter 26392,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 3846,,,,,,10,,,8,11,9,Jean-Luc Mélenchon
Voter 11696,,,,,8,10,,,11,9,,non inscrit
Voter 37502,,,,,8,9,,,10,11,,
Voter 23417,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 10468,,,,,,9,,,10,11,8,Emmanuel Macron
Voter 9364,,9,,,,10,,,11,8,,Jean-Luc Mélenchon
Voter 1186,8,,,,,11,,,10,9,,Emmanuel Macron
Voter 21997,,,,,,11,,,9,10,8,Benoît Hamon
Voter 27833,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 20110,,,,,,11,,,8,10,9,Benoît Hamon
Voter 5566,,,,,,11,,,9,10,8,Benoît Hamon
Voter 14544,8,,,,,9,,,10,11,,Jean-Luc Mélenchon
Voter 9537,,,,,,11,,,10,9,8,Benoît Hamon
Voter 10834,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 4235,8,,,,,10,,,,11,9,Jean-Luc Mélenchon
Voter 18189,,11,,9,,8,,,,10,,François Asselineau
Voter 3223,,8,,,10,9,,,11,,,Emmanuel Macron
Voter 14905,,8,,,,11,,,,10,9,Benoît Hamon
Voter 27622,,,,10,11,,,8,9,,,François Fillon
Voter 35543,8,,,,,9,,,,11,10,Jean-Luc Mélenchon
Voter 11865,,,,,,10,,,11,9,8,incertitude
Voter 29293,,8,,,,10,,,11,9,,Emmanuel Macron
Voter 9057,8,,,,,10,9,,,11,,Jean-Luc Mélenchon
Voter 17776,8,,,,,10,,,,11,9,incertitude
Voter 9113,,,,,8,10,,,11,9,,Emmanuel Macron
Voter 33783,,,,,,11,,,8,10,9,Benoît Hamon
Voter 496,,,,,,11,8,,,10,9,abstention
Voter 30740,,8,,,,10,,,,11,9,abstention
Voter 7973,,,,,,8,9,,11,10,,Emmanuel Macron
Voter 11015,9,,,,,8,,,,11,10,Jean-Luc Mélenchon
Voter 27408,,,,,,11,,,9,10,8,Benoît Hamon
Voter 29309,,10,,11,8,,,9,,,,François Asselineau
Voter 23803,,,,,,11,,,8,10,9,Benoît Hamon
Voter 15841,,9,,10,,,,11,,8,,Marine Le Pen
Voter 13495,,,,,,11,,,10,9,8,Emmanuel Macron
Voter 4258,,,,,,10,8,,9,11,,Jean-Luc Mélenchon
Voter 33980,8,,,,,10,,,,11,9,Benoît Hamon
Voter 24340,,,9,,,,,,11,10,8,Emmanuel Macron
Voter 23448,,,,,8,10,9,,11,,,Emmanuel Macron
Voter 16802,8,,,,,10,,,11,,9,Emmanuel Macron
Voter 13861,8,,,,,11,,,9,10,,Jean-Luc Mélenchon
